"date","value","groupid","group"
"2011-08-26",26.2012,135,"VPOS"
"2011-08-27",25.916,135,"VPOS"
"2011-08-28",25.978,135,"VPOS"
"2011-08-29",26.2508,135,"VPOS"
"2011-08-30",26.2012,135,"VPOS"
"2011-09-02",26.1888,135,"VPOS"
"2011-09-03",26.288,135,"VPOS"
"2011-09-04",26.1888,135,"VPOS"
"2011-09-05",26.412,135,"VPOS"
"2011-09-06",27.3296,135,"VPOS"
"2011-09-09",27.3296,135,"VPOS"
"2011-09-10",27.2924,135,"VPOS"
"2011-09-11",27.2056,135,"VPOS"
"2011-09-12",27.342,135,"VPOS"
"2011-09-13",27.6396,135,"VPOS"
"2011-09-16",27.9,135,"VPOS"
"2011-09-17",27.9,135,"VPOS"
"2011-09-18",27.5652,135,"VPOS"
"2011-09-19",27.6272,135,"VPOS"
"2011-09-20",28.0488,135,"VPOS"
"2011-09-23",27.6644,135,"VPOS"
"2011-09-24",27.9496,135,"VPOS"
"2011-09-25",27.8256,135,"VPOS"
"2011-09-26",27.8752,135,"VPOS"
"2011-09-27",27.9,135,"VPOS"
"2011-09-30",27.838,135,"VPOS"
"2011-10-01",27.9992,135,"VPOS"
"2011-10-02",29.0036,135,"VPOS"
"2011-10-03",29.0284,135,"VPOS"
"2011-10-04",28.8796,135,"VPOS"
"2011-10-07",28.8796,135,"VPOS"
"2011-10-08",29.45,135,"VPOS"
"2011-10-09",29.0284,135,"VPOS"
"2011-10-10",28.8424,135,"VPOS"
"2011-10-11",29.0036,135,"VPOS"
"2011-10-14",28.2844,135,"VPOS"
"2011-10-15",28.582,135,"VPOS"
"2011-10-16",28.9788,135,"VPOS"
"2011-10-17",28.7928,135,"VPOS"
"2011-10-18",28.7556,135,"VPOS"
"2011-10-21",28.8548,135,"VPOS"
"2011-10-22",29.2516,135,"VPOS"
"2011-10-23",29.3508,135,"VPOS"
"2011-10-24",29.3632,135,"VPOS"
"2011-10-25",29.4748,135,"VPOS"
"2011-10-28",29.2888,135,"VPOS"
"2011-10-29",29.0284,135,"VPOS"
"2011-10-30",29.1276,135,"VPOS"
"2011-10-31",29.3756,135,"VPOS"
"2011-11-01",29.0656,135,"VPOS"
"2011-11-04",28.83,135,"VPOS"
"2011-11-05",28.9168,135,"VPOS"
"2011-11-06",29.0904,135,"VPOS"
"2011-11-07",28.8796,135,"VPOS"
"2011-11-08",28.9788,135,"VPOS"
"2011-11-11",28.8176,135,"VPOS"
"2011-11-12",28.6688,135,"VPOS"
"2011-11-13",28.644,135,"VPOS"
"2011-11-14",28.6688,135,"VPOS"
"2011-11-15",28.6688,135,"VPOS"
"2011-11-18",28.6192,135,"VPOS"
"2011-11-19",28.9416,135,"VPOS"
"2011-11-20",28.52,135,"VPOS"
"2011-11-21",28.6192,135,"VPOS"
"2011-11-22",28.4332,135,"VPOS"
"2011-11-25",28.6688,135,"VPOS"
"2011-11-26",28.5944,135,"VPOS"
"2011-11-27",29.2392,135,"VPOS"
"2011-11-28",29.2516,135,"VPOS"
"2011-11-29",29.0904,135,"VPOS"
"2011-12-02",28.2844,135,"VPOS"
"2011-12-03",28.644,135,"VPOS"
"2011-12-04",28.2224,135,"VPOS"
"2011-12-05",28.1108,135,"VPOS"
"2011-12-06",26.97,135,"VPOS"
"2011-12-09",26.474,135,"VPOS"
"2011-12-10",26.66,135,"VPOS"
"2011-12-11",27.2304,135,"VPOS"
"2011-12-12",27.218,135,"VPOS"
"2011-12-13",27.5404,135,"VPOS"
"2011-12-16",27.6148,135,"VPOS"
"2011-12-17",27.6396,135,"VPOS"
"2011-12-18",27.466,135,"VPOS"
"2011-12-19",27.6768,135,"VPOS"
"2011-12-20",27.9868,135,"VPOS"
"2011-12-23",27.9992,135,"VPOS"
"2011-12-24",28.1232,135,"VPOS"
"2011-12-25",28.5324,135,"VPOS"
"2011-12-26",28.2472,135,"VPOS"
"2011-12-27",28.396,135,"VPOS"
"2011-12-30",28.334,135,"VPOS"
"2011-12-31",28.5324,135,"VPOS"
"2012-01-01",28.8176,135,"VPOS"
"2012-01-02",28.8548,135,"VPOS"
"2012-01-03",29.0904,135,"VPOS"
"2012-01-06",29.2268,135,"VPOS"
"2012-01-07",29.3384,135,"VPOS"
"2012-01-08",29.5864,135,"VPOS"
"2012-01-09",29.3384,135,"VPOS"
"2012-01-10",29.1772,135,"VPOS"
"2012-01-13",29.1772,135,"VPOS"
"2012-01-14",29.264,135,"VPOS"
"2012-01-15",29.3136,135,"VPOS"
"2012-01-16",29.264,135,"VPOS"
"2012-01-17",28.9168,135,"VPOS"
"2012-01-20",29.3136,135,"VPOS"
"2012-01-21",29.3384,135,"VPOS"
"2012-01-22",28.9168,135,"VPOS"
"2012-01-23",28.9912,135,"VPOS"
"2012-01-24",29.5864,135,"VPOS"
"2012-01-27",29.4872,135,"VPOS"
"2012-01-28",29.2392,135,"VPOS"
"2012-01-29",29.14,135,"VPOS"
"2012-01-30",29.3632,135,"VPOS"
"2012-01-31",29.1648,135,"VPOS"
"2012-02-03",29.4748,135,"VPOS"
"2012-02-04",30.1692,135,"VPOS"
"2012-02-05",29.7352,135,"VPOS"
"2012-02-06",28.83,135,"VPOS"
"2012-02-07",28.9664,135,"VPOS"
"2012-02-10",28.4332,135,"VPOS"
"2012-02-11",28.6564,135,"VPOS"
"2012-02-12",28.83,135,"VPOS"
"2012-02-13",28.9168,135,"VPOS"
"2012-02-14",28.7556,135,"VPOS"
"2012-02-17",28.9416,135,"VPOS"
"2012-02-18",28.396,135,"VPOS"
"2012-02-19",28.4084,135,"VPOS"
"2012-02-20",28.4084,135,"VPOS"
"2012-02-21",28.8176,135,"VPOS"
"2012-02-24",28.9168,135,"VPOS"
"2012-02-25",29.2888,135,"VPOS"
"2012-02-26",29.1896,135,"VPOS"
"2012-02-27",29.6856,135,"VPOS"
"2012-02-28",29.4624,135,"VPOS"
"2012-03-02",29.3012,135,"VPOS"
"2012-03-03",29.0532,135,"VPOS"
"2012-03-04",29.1896,135,"VPOS"
"2012-03-05",29.3012,135,"VPOS"
"2012-03-06",30.6528,135,"VPOS"
"2012-03-09",30.8264,135,"VPOS"
"2012-03-10",30.6404,135,"VPOS"
"2012-03-11",30.5288,135,"VPOS"
"2012-03-12",30.6156,135,"VPOS"
"2012-03-13",30.566,135,"VPOS"
"2012-03-16",30.3676,135,"VPOS"
"2012-03-17",30.3552,135,"VPOS"
"2012-03-18",30.2188,135,"VPOS"
"2012-03-19",30.5288,135,"VPOS"
"2012-03-20",30.628,135,"VPOS"
"2012-03-23",30.4048,135,"VPOS"
"2012-03-24",30.1444,135,"VPOS"
"2012-03-25",30.1816,135,"VPOS"
"2012-03-26",30.1692,135,"VPOS"
"2012-03-27",30.07,135,"VPOS"
"2012-03-30",30.0948,135,"VPOS"
"2012-03-31",30.008,135,"VPOS"
"2012-04-01",29.8468,135,"VPOS"
"2012-04-02",29.76,135,"VPOS"
"2012-04-03",29.698,135,"VPOS"
"2012-04-06",29.574,135,"VPOS"
"2012-04-07",29.4128,135,"VPOS"
"2012-04-08",29.2764,135,"VPOS"
"2012-04-09",29.4872,135,"VPOS"
"2012-04-10",29.4872,135,"VPOS"
"2012-04-13",29.2764,135,"VPOS"
"2012-04-14",28.7432,135,"VPOS"
"2012-04-15",28.768,135,"VPOS"
"2012-04-16",28.6564,135,"VPOS"
"2012-04-17",28.6936,135,"VPOS"
"2012-04-20",28.6936,135,"VPOS"
"2012-04-21",28.5944,135,"VPOS"
"2012-04-22",28.7308,135,"VPOS"
"2012-04-23",28.7184,135,"VPOS"
"2012-04-24",28.7184,135,"VPOS"
"2012-04-27",29.0036,135,"VPOS"
"2012-04-28",29.5988,135,"VPOS"
"2012-04-29",29.8716,135,"VPOS"
"2012-04-30",29.574,135,"VPOS"
"2012-05-01",29.4872,135,"VPOS"
"2012-05-04",29.9336,135,"VPOS"
"2012-05-05",30.318,135,"VPOS"
"2012-05-06",30.8264,135,"VPOS"
"2012-05-07",30.3304,135,"VPOS"
"2012-05-08",29.7724,135,"VPOS"
"2012-05-11",30.1072,135,"VPOS"
"2012-05-12",30.1568,135,"VPOS"
"2012-05-13",30.0452,135,"VPOS"
"2012-05-14",30.07,135,"VPOS"
"2012-05-15",29.822,135,"VPOS"
"2012-05-18",29.6236,135,"VPOS"
"2012-05-19",29.9708,135,"VPOS"
"2012-05-20",30.1692,135,"VPOS"
"2012-05-21",29.884,135,"VPOS"
"2012-05-22",29.822,135,"VPOS"
"2012-05-25",29.6856,135,"VPOS"
"2012-05-26",29.3508,135,"VPOS"
"2012-05-27",29.2268,135,"VPOS"
"2012-05-28",30.07,135,"VPOS"
"2012-05-29",30.256,135,"VPOS"
"2012-06-01",30.2312,135,"VPOS"
"2012-06-02",29.9956,135,"VPOS"
"2012-06-03",30.2064,135,"VPOS"
"2012-06-04",30.6032,135,"VPOS"
"2012-06-05",31.682,135,"VPOS"
"2012-06-08",32.4136,135,"VPOS"
"2012-06-09",32.2648,135,"VPOS"
"2012-06-10",31.868,135,"VPOS"
"2012-06-11",32.1656,135,"VPOS"
"2012-06-12",32.0912,135,"VPOS"
"2012-06-15",32.3516,135,"VPOS"
"2012-06-16",32.5004,135,"VPOS"
"2012-06-17",32.6988,135,"VPOS"
"2012-06-18",32.4136,135,"VPOS"
"2012-06-19",32.9096,135,"VPOS"
"2012-06-22",32.7732,135,"VPOS"
"2012-06-23",32.7608,135,"VPOS"
"2012-06-24",33.356,135,"VPOS"
"2012-06-25",32.984,135,"VPOS"
"2012-06-26",33.542,135,"VPOS"
"2004-05-14",36.3506,310,"VPOS"
"2004-05-15",36.3196,310,"VPOS"
"2004-05-16",36.0344,310,"VPOS"
"2004-05-17",36.5862,310,"VPOS"
"2004-05-18",36.3134,310,"VPOS"
"2004-05-21",36.239,310,"VPOS"
"2004-05-22",35.8236,310,"VPOS"
"2004-05-23",35.8484,310,"VPOS"
"2004-05-24",36.115,310,"VPOS"
"2004-05-25",36.3134,310,"VPOS"
"2004-05-28",35.867,310,"VPOS"
"2004-05-29",35.8794,310,"VPOS"
"2004-05-30",35.8856,310,"VPOS"
"2004-05-31",36.2948,310,"VPOS"
"2004-06-01",36.5676,310,"VPOS"
"2004-06-04",36.6668,310,"VPOS"
"2004-06-05",36.518,310,"VPOS"
"2004-06-06",37.014,310,"VPOS"
"2004-06-07",36.6544,310,"VPOS"
"2004-06-08",36.6792,310,"VPOS"
"2004-06-11",37.1876,310,"VPOS"
"2004-06-12",37.1194,310,"VPOS"
"2004-06-13",37.0326,310,"VPOS"
"2004-06-14",36.9458,310,"VPOS"
"2004-06-15",37.6092,310,"VPOS"
"2004-06-18",37.324,310,"VPOS"
"2004-06-19",37.1318,310,"VPOS"
"2004-06-20",36.9706,310,"VPOS"
"2004-06-21",36.89,310,"VPOS"
"2004-06-22",37.0264,310,"VPOS"
"2004-06-25",37.3798,310,"VPOS"
"2004-06-26",37.2992,310,"VPOS"
"2004-06-27",37.4666,310,"VPOS"
"2004-06-28",38.099,310,"VPOS"
"2004-06-29",38.533,310,"VPOS"
"2004-07-02",38.6818,310,"VPOS"
"2004-07-03",38.1362,310,"VPOS"
"2004-07-04",37.8138,310,"VPOS"
"2004-07-05",38.6818,310,"VPOS"
"2004-07-06",38.7562,310,"VPOS"
"2004-07-09",39.1902,310,"VPOS"
"2004-07-10",39.5746,310,"VPOS"
"2004-07-11",39.8412,310,"VPOS"
"2004-07-12",39.8412,310,"VPOS"
"2004-07-13",39.8908,310,"VPOS"
"2004-07-16",39.5436,310,"VPOS"
"2004-07-17",39.5808,310,"VPOS"
"2004-07-18",38.967,310,"VPOS"
"2004-07-19",39.0166,310,"VPOS"
"2004-07-20",38.936,310,"VPOS"
"2004-07-23",39.1344,310,"VPOS"
"2004-07-24",39.0228,310,"VPOS"
"2004-07-25",38.75,310,"VPOS"
"2004-07-26",38.564,310,"VPOS"
"2004-07-27",38.8182,310,"VPOS"
"2004-07-30",38.657,310,"VPOS"
"2004-07-31",39.184,310,"VPOS"
"2004-08-01",39.6924,310,"VPOS"
"2004-08-02",39.5002,310,"VPOS"
"2004-08-03",39.525,310,"VPOS"
"2004-08-06",39.463,310,"VPOS"
"2004-08-07",39.3142,310,"VPOS"
"2004-08-08",39.4816,310,"VPOS"
"2004-08-09",39.6676,310,"VPOS"
"2004-08-10",39.6986,310,"VPOS"
"2004-08-13",39.6986,310,"VPOS"
"2004-08-14",39.432,310,"VPOS"
"2004-08-15",39.153,310,"VPOS"
"2004-08-16",39.0972,310,"VPOS"
"2004-08-17",38.9546,310,"VPOS"
"2004-08-20",38.9546,310,"VPOS"
"2004-08-21",39.556,310,"VPOS"
"2004-08-22",39.0972,310,"VPOS"
"2004-08-23",39.0538,310,"VPOS"
"2004-08-24",39.2832,310,"VPOS"
"2004-08-27",39.277,310,"VPOS"
"2004-08-28",39.246,310,"VPOS"
"2004-08-29",39.4506,310,"VPOS"
"2004-08-30",38.9918,310,"VPOS"
"2004-08-31",39.215,310,"VPOS"
"2004-09-03",39.215,310,"VPOS"
"2004-09-04",38.812,310,"VPOS"
"2004-09-05",39.432,310,"VPOS"
"2004-09-06",38.8182,310,"VPOS"
"2004-09-07",38.13,310,"VPOS"
"2004-09-10",38.1982,310,"VPOS"
"2004-09-11",38.1858,310,"VPOS"
"2004-09-12",38.44,310,"VPOS"
"2004-09-13",38.7934,310,"VPOS"
"2004-09-14",38.874,310,"VPOS"
"2004-09-17",38.7314,310,"VPOS"
"2004-09-18",38.6632,310,"VPOS"
"2004-09-19",38.3408,310,"VPOS"
"2004-09-20",38.006,310,"VPOS"
"2004-09-21",37.8448,310,"VPOS"
"2004-09-24",37.851,310,"VPOS"
"2004-09-25",37.9006,310,"VPOS"
"2004-09-26",38.0246,310,"VPOS"
"2004-09-27",37.9626,310,"VPOS"
"2004-09-28",38.2726,310,"VPOS"
"2004-10-01",38.223,310,"VPOS"
"2004-10-02",38.843,310,"VPOS"
"2004-10-03",39.3638,310,"VPOS"
"2004-10-04",39.649,310,"VPOS"
"2004-10-05",39.4382,310,"VPOS"
"2004-10-08",39.4382,310,"VPOS"
"2004-10-09",39.3762,310,"VPOS"
"2004-10-10",39.9218,310,"VPOS"
"2004-10-11",39.9218,310,"VPOS"
"2004-10-12",40.0334,310,"VPOS"
"2004-10-15",39.9838,310,"VPOS"
"2004-10-16",39.804,310,"VPOS"
"2004-10-17",40.1078,310,"VPOS"
"2004-10-18",39.5808,310,"VPOS"
"2004-10-19",39.5684,310,"VPOS"
"2004-10-22",39.5064,310,"VPOS"
"2004-10-23",39.9838,310,"VPOS"
"2004-10-24",39.9342,310,"VPOS"
"2004-10-25",39.6242,310,"VPOS"
"2004-10-26",39.835,310,"VPOS"
"2004-10-29",39.9032,310,"VPOS"
"2004-10-30",40.2504,310,"VPOS"
"2004-10-31",40.238,310,"VPOS"
"2004-11-01",40.2628,310,"VPOS"
"2004-11-02",40.3372,310,"VPOS"
"2004-11-05",40.3806,310,"VPOS"
"2004-11-06",40.2256,310,"VPOS"
"2004-11-07",40.5294,310,"VPOS"
"2004-11-08",40.2814,310,"VPOS"
"2004-11-09",40.2876,310,"VPOS"
"2004-11-12",40.2566,310,"VPOS"
"2004-11-13",39.7172,310,"VPOS"
"2004-11-14",39.804,310,"VPOS"
"2004-11-15",39.7606,310,"VPOS"
"2004-11-16",39.5994,310,"VPOS"
"2004-11-19",39.8846,310,"VPOS"
"2004-11-20",40.2194,310,"VPOS"
"2004-11-21",40.3806,310,"VPOS"
"2004-11-22",40.2628,310,"VPOS"
"2004-11-23",39.9094,310,"VPOS"
"2004-11-26",39.9342,310,"VPOS"
"2004-11-27",39.9156,310,"VPOS"
"2004-11-28",39.9218,310,"VPOS"
"2004-11-29",40.083,310,"VPOS"
"2004-11-30",40.083,310,"VPOS"
"2004-12-03",39.9652,310,"VPOS"
"2004-12-04",40.3372,310,"VPOS"
"2004-12-05",40.1326,310,"VPOS"
"2004-12-06",40.3186,310,"VPOS"
"2004-12-07",40.3186,310,"VPOS"
"2004-12-10",40.362,310,"VPOS"
"2004-12-11",40.3558,310,"VPOS"
"2004-12-12",40.672,310,"VPOS"
"2004-12-13",41.6454,310,"VPOS"
"2004-12-14",42.5878,310,"VPOS"
"2004-12-17",42.16,310,"VPOS"
"2004-12-18",42.0918,310,"VPOS"
"2004-12-19",41.757,310,"VPOS"
"2004-12-20",42.2716,310,"VPOS"
"2004-12-21",42.6994,310,"VPOS"
"2004-12-24",42.4018,310,"VPOS"
"2004-12-25",42.346,310,"VPOS"
"2004-12-26",42.129,310,"VPOS"
"2004-12-27",41.8376,310,"VPOS"
"2004-12-28",41.6392,310,"VPOS"
"2004-12-31",41.9492,310,"VPOS"
"2005-01-01",42.1104,310,"VPOS"
"2005-01-02",41.2114,310,"VPOS"
"2005-01-03",40.7154,310,"VPOS"
"2005-01-04",40.9572,310,"VPOS"
"2005-01-07",41.3168,310,"VPOS"
"2005-01-08",41.4718,310,"VPOS"
"2005-01-09",41.54,310,"VPOS"
"2005-01-10",41.5958,310,"VPOS"
"2005-01-11",41.695,310,"VPOS"
"2005-01-14",41.695,310,"VPOS"
"2005-01-15",41.075,310,"VPOS"
"2005-01-16",41.1494,310,"VPOS"
"2005-01-17",41.9492,310,"VPOS"
"2005-01-18",42.2468,310,"VPOS"
"2005-01-21",41.7508,310,"VPOS"
"2005-01-22",41.943,310,"VPOS"
"2005-01-23",42.3026,310,"VPOS"
"2005-01-24",42.9474,310,"VPOS"
"2005-01-25",42.8544,310,"VPOS"
"2005-01-28",42.9102,310,"VPOS"
"2005-01-29",41.5834,310,"VPOS"
"2005-01-30",41.2486,310,"VPOS"
"2005-01-31",41.4904,310,"VPOS"
"2005-02-01",41.323,310,"VPOS"
"2005-02-04",41.2052,310,"VPOS"
"2005-02-05",41.2176,310,"VPOS"
"2005-02-06",41.3168,310,"VPOS"
"2005-02-07",41.1742,310,"VPOS"
"2005-02-08",40.6162,310,"VPOS"
"2005-02-11",40.827,310,"VPOS"
"2005-02-12",40.3868,310,"VPOS"
"2005-02-13",41.075,310,"VPOS"
"2005-02-14",41.788,310,"VPOS"
"2005-02-15",41.5896,310,"VPOS"
"2005-02-18",41.8128,310,"VPOS"
"2005-02-19",41.8128,310,"VPOS"
"2005-02-20",41.4656,310,"VPOS"
"2005-02-21",41.85,310,"VPOS"
"2005-02-22",42.2282,310,"VPOS"
"2005-02-25",42.3646,310,"VPOS"
"2005-02-26",42.687,310,"VPOS"
"2005-02-27",42.2096,310,"VPOS"
"2005-02-28",42.1538,310,"VPOS"
"2005-03-01",42.0174,310,"VPOS"
"2005-03-04",42.501,310,"VPOS"
"2005-03-05",42.315,310,"VPOS"
"2005-03-06",43.9146,310,"VPOS"
"2005-03-07",43.8898,310,"VPOS"
"2005-03-08",44.1378,310,"VPOS"
"2005-03-11",43.9394,310,"VPOS"
"2005-03-12",43.834,310,"VPOS"
"2005-03-13",43.9332,310,"VPOS"
"2005-03-14",43.4434,310,"VPOS"
"2005-03-15",44.8942,310,"VPOS"
"2005-03-18",44.8508,310,"VPOS"
"2005-03-19",44.9748,310,"VPOS"
"2005-03-20",44.888,310,"VPOS"
"2005-03-21",45.043,310,"VPOS"
"2005-03-22",45.26,310,"VPOS"
"2005-03-25",44.8756,310,"VPOS"
"2005-03-26",44.3114,310,"VPOS"
"2005-03-27",43.2326,310,"VPOS"
"2005-03-28",43.059,310,"VPOS"
"2005-03-29",43.1458,310,"VPOS"
"2005-04-01",42.966,310,"VPOS"
"2005-04-02",43.3628,310,"VPOS"
"2005-04-03",43.6852,310,"VPOS"
"2005-04-04",43.71,310,"VPOS"
"2005-04-05",43.5736,310,"VPOS"
"2005-04-08",43.6604,310,"VPOS"
"2005-04-09",43.2512,310,"VPOS"
"2005-04-10",43.2884,310,"VPOS"
"2005-04-11",43.6604,310,"VPOS"
"2005-04-12",43.276,310,"VPOS"
"2005-04-15",43.5488,310,"VPOS"
"2005-04-16",43.214,310,"VPOS"
"2005-04-17",43.0156,310,"VPOS"
"2005-04-18",43.09,310,"VPOS"
"2005-04-19",43.1768,310,"VPOS"
"2005-04-22",43.1768,310,"VPOS"
"2005-04-23",43.1892,310,"VPOS"
"2005-04-24",43.4496,310,"VPOS"
"2005-04-25",42.9908,310,"VPOS"
"2005-04-26",43.3752,310,"VPOS"
"2005-04-29",43.4496,310,"VPOS"
"2005-04-30",43.8216,310,"VPOS"
"2005-05-01",43.9952,310,"VPOS"
"2005-05-02",44.1936,310,"VPOS"
"2005-05-03",44.4788,310,"VPOS"
"2012-04-09",72.3912,69,"VPOS"
"2012-04-10",71.8828,69,"VPOS"
"2012-04-13",72.2176,69,"VPOS"
"2012-04-14",71.5356,69,"VPOS"
"2012-04-15",71.0272,69,"VPOS"
"2012-04-16",71.6968,69,"VPOS"
"2012-04-17",71.982,69,"VPOS"
"2012-04-20",71.982,69,"VPOS"
"2012-04-21",72.5648,69,"VPOS"
"2012-04-22",72.6888,69,"VPOS"
"2012-04-23",72.4904,69,"VPOS"
"2012-04-24",72.7012,69,"VPOS"
"2012-04-27",72.8748,69,"VPOS"
"2012-04-28",73.4328,69,"VPOS"
"2012-04-29",73.904,69,"VPOS"
"2012-04-30",73.7924,69,"VPOS"
"2012-05-01",74.276,69,"VPOS"
"2012-05-04",75.578,69,"VPOS"
"2012-05-05",75.6524,69,"VPOS"
"2012-05-06",75.0944,69,"VPOS"
"2012-05-07",74.152,69,"VPOS"
"2012-05-08",72.5772,69,"VPOS"
"2012-05-11",72.168,69,"VPOS"
"2012-05-12",71.8208,69,"VPOS"
"2012-05-13",71.6472,69,"VPOS"
"2012-05-14",72.1308,69,"VPOS"
"2012-05-15",71.672,69,"VPOS"
"2012-05-18",70.37,69,"VPOS"
"2012-05-19",71.3496,69,"VPOS"
"2012-05-20",70.804,69,"VPOS"
"2012-05-21",70.2336,69,"VPOS"
"2012-05-22",70.5312,69,"VPOS"
"2012-05-25",70.3452,69,"VPOS"
"2012-05-26",70.742,69,"VPOS"
"2012-05-27",71.9696,69,"VPOS"
"2012-05-28",72.8128,69,"VPOS"
"2012-05-29",73.8668,69,"VPOS"
"2012-06-01",74.0156,69,"VPOS"
"2012-06-02",73.2344,69,"VPOS"
"2012-06-03",73.3584,69,"VPOS"
"2012-06-04",74.4,69,"VPOS"
"2012-06-05",75.6524,69,"VPOS"
"2012-06-08",74.8712,69,"VPOS"
"2012-06-09",76.1112,69,"VPOS"
"2012-06-10",76.2104,69,"VPOS"
"2012-06-11",76.9668,69,"VPOS"
"2012-06-12",76.1484,69,"VPOS"
"2012-06-15",76.5576,69,"VPOS"
"2012-06-16",77.562,69,"VPOS"
"2012-06-17",77.1528,69,"VPOS"
"2012-06-18",77.2024,69,"VPOS"
"2012-06-19",77.6116,69,"VPOS"
"2012-06-22",76.8552,69,"VPOS"
"2012-06-23",78.3928,69,"VPOS"
"2012-06-24",79.1988,69,"VPOS"
"2012-06-25",78.7896,69,"VPOS"
"2012-06-26",79.0872,69,"VPOS"
"2012-06-29",79.2732,69,"VPOS"
"2012-06-30",79.3104,69,"VPOS"
"2012-07-01",79.8312,69,"VPOS"
"2012-07-02",80.9348,69,"VPOS"
"2012-07-03",81.3688,69,"VPOS"
"2012-07-06",81.1456,69,"VPOS"
"2012-07-07",80.8728,69,"VPOS"
"2012-07-08",81.1208,69,"VPOS"
"2012-07-09",81.9516,69,"VPOS"
"2012-07-10",82.6832,69,"VPOS"
"2012-07-13",82.8072,69,"VPOS"
"2012-07-14",81.9516,69,"VPOS"
"2012-07-15",82.7824,69,"VPOS"
"2012-07-16",82.7824,69,"VPOS"
"2012-07-17",83.0304,69,"VPOS"
"2012-07-20",82.646,69,"VPOS"
"2012-07-21",82.77,69,"VPOS"
"2012-07-22",81.9888,69,"VPOS"
"2012-07-23",81.6788,69,"VPOS"
"2012-07-24",82.77,69,"VPOS"
"2012-07-27",82.7452,69,"VPOS"
"2012-07-28",84.3076,69,"VPOS"
"2012-07-29",84.4936,69,"VPOS"
"2012-07-30",83.7868,69,"VPOS"
"2012-07-31",83.4644,69,"VPOS"
"2012-08-03",84.0596,69,"VPOS"
"2012-08-04",82.8444,69,"VPOS"
"2012-08-05",86.4156,69,"VPOS"
"2012-08-06",86.9736,69,"VPOS"
"2012-08-07",86.8744,69,"VPOS"
"2012-08-10",87.4448,69,"VPOS"
"2012-08-11",88.0152,69,"VPOS"
"2012-08-12",88.0152,69,"VPOS"
"2012-08-13",88.3872,69,"VPOS"
"2012-08-14",88.7344,69,"VPOS"
"2012-08-17",88.7592,69,"VPOS"
"2012-08-18",88.7468,69,"VPOS"
"2012-08-19",88.7468,69,"VPOS"
"2012-08-20",87.296,69,"VPOS"
"2012-08-21",87.482,69,"VPOS"
"2012-08-24",85.9444,69,"VPOS"
"2012-08-25",86.3908,69,"VPOS"
"2012-08-26",86.5148,69,"VPOS"
"2012-08-27",86.7008,69,"VPOS"
"2012-08-28",86.1924,69,"VPOS"
"2012-08-31",85.002,69,"VPOS"
"2012-09-01",84.9276,69,"VPOS"
"2012-09-02",84.6796,69,"VPOS"
"2012-09-03",84.4812,69,"VPOS"
"2012-09-04",84.2828,69,"VPOS"
"2012-09-07",84.2828,69,"VPOS"
"2012-09-08",84.7168,69,"VPOS"
"2012-09-09",85.7708,69,"VPOS"
"2012-09-10",84.9028,69,"VPOS"
"2012-09-11",83.8612,69,"VPOS"
"2012-09-14",83.7372,69,"VPOS"
"2012-09-15",84.9648,69,"VPOS"
"2012-09-16",83.514,69,"VPOS"
"2012-09-17",83.886,69,"VPOS"
"2012-09-18",83.9728,69,"VPOS"
"2012-09-21",81.5796,69,"VPOS"
"2012-09-22",81.9764,69,"VPOS"
"2012-09-23",81.1456,69,"VPOS"
"2012-09-24",81.9764,69,"VPOS"
"2012-09-25",82.3856,69,"VPOS"
"2012-09-28",83.0056,69,"VPOS"
"2012-09-29",85.2748,69,"VPOS"
"2012-09-30",84.9896,69,"VPOS"
"2012-10-01",86.1552,69,"VPOS"
"2012-10-02",86.676,69,"VPOS"
"2012-10-05",86.676,69,"VPOS"
"2012-10-06",87.1968,69,"VPOS"
"2012-10-07",86.924,69,"VPOS"
"2012-10-08",88.4244,69,"VPOS"
"2012-10-09",88.288,69,"VPOS"
"2012-10-12",88.4988,69,"VPOS"
"2012-10-13",89.4784,69,"VPOS"
"2012-10-14",89.528,69,"VPOS"
"2012-10-15",89.4784,69,"VPOS"
"2012-10-16",90.6936,69,"VPOS"
"2012-10-19",90.0116,69,"VPOS"
"2012-10-20",90.644,69,"VPOS"
"2012-10-21",90.7432,69,"VPOS"
"2012-10-22",90.7928,69,"VPOS"
"2012-10-23",91.1152,69,"VPOS"
"2012-10-26",91.2268,69,"VPOS"
"2012-10-27",90.148,69,"VPOS"
"2012-10-28",90.3712,69,"VPOS"
"2012-10-29",89.9,69,"VPOS"
"2012-10-30",90.21,69,"VPOS"
"2012-11-02",92.2064,69,"VPOS"
"2012-11-03",91.3756,69,"VPOS"
"2012-11-04",91.1524,69,"VPOS"
"2012-11-05",91.7476,69,"VPOS"
"2012-11-06",92.938,69,"VPOS"
"2012-11-09",92.194,69,"VPOS"
"2012-11-10",92.938,69,"VPOS"
"2012-11-11",93.372,69,"VPOS"
"2012-11-12",91.9212,69,"VPOS"
"2012-11-13",92.0824,69,"VPOS"
"2012-11-16",92.8264,69,"VPOS"
"2012-11-17",92.1196,69,"VPOS"
"2012-11-18",92.7148,69,"VPOS"
"2012-11-19",93.2976,69,"VPOS"
"2012-11-20",92.6156,69,"VPOS"
"2012-11-23",91.5492,69,"VPOS"
"2012-11-24",90.7432,69,"VPOS"
"2012-11-25",92.318,69,"VPOS"
"2012-11-26",90.4332,69,"VPOS"
"2012-11-27",89.9992,69,"VPOS"
